PERMISSION NOTICE

The Microsoft “Terms of Use” (available at the www.microsoft.com website) govern all glossary terms in this document (“Glossary Terms”).  The following supplemental terms and conditions also apply.  If there is any conflict between the Terms of Use and the following terms and conditions, the following terms and conditions will take
Precedence over the Terms of Use.
         
1. No part of the Glossary Terms may be reproduced, adapted, distributed, or transmitted in any form or by any means, electronic, mechanical, or otherwise, including photocopying and entry into an information storage and/or retrieval system, for any purpose without the prior express consent of Microsoft Corporation. 

2. You may use the Glossary Terms in the development of any application software and you may also use the Glossary Terms for personal or non-commercial purposes only without the prior written consent of Microsoft Corporation, and only if all copies contain this Permission Notice and the Microsoft copyright notice in the Terms of Use.         
                                                                                                                                
3. You are not permitted to make any modifications, deletions or additions to the Glossary Terms.
 
4. Except as expressly set forth above, Microsoft’s publication of the Glossary Terms does not grant any rights to use, distribute, or implement any technology or intellectual property rights. All rights not expressly granted herein are expressly reserved by Microsoft.
"Source Term",,"Translation",,"String Category",,"Platform",,"Product",,"Version"
"Member removed",,"Miembro quitado",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Member role updated",,"Rol de miembro actualizado",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Mentions",,"Menciones",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Camera",,"Cámara",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Like",,"Me gusta",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Photos",,"Fotos",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Save",,"Guardar",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Favorite",,"Favorito",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"To-do",,"Pendiente",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Unlike",,"Ya no me gusta",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Unsave",,"No guardar",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Bold",,"Negrita",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"More options",,"Más opciones",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"{0}m ago",,"Hace {0} min",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Mute call",,"Silenciar la llamada",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Muted Conversation",,"Conversación silenciada",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Selected",,"Seleccionado",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Attachment",,"Datos adjuntos",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Favorite channel",,"Canal favorito",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"This message has been deleted.",,"Este mensaje se ha eliminado.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"{0} older replies. See all replies",,"{0} respuestas anteriores. Ver todas las respuestas",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Your favorite channels were mentioned",,"Se han mencionado sus canales favoritos",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Audio file",,"Archivo de audio",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Code file",,"Archivo de código",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Compressed file",,"Archivo comprimido",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Design file",,"Archivo de diseño",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Excel file",,"Archivo de Excel",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Folder",,"Carpeta",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"File",,"Archivo",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"GIF file",,"Archivo GIF",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Image file",,"Archivo de imagen",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"OneNote file",,"Archivo de OneNote",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"PDF file",,"Archivo PDF",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Photoshop file",,"Archivo de Photoshop",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"PowerPoint file",,"Archivo de PowerPoint",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Text file",,"Archivo de texto",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Video file",,"Archivo de vídeo",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Word file",,"Archivo de Word",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Make {0} a favorite channel",,"Convertir a {0} en un canal favorito",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Make {0} a favorite team",,"Convertir a {0} en un equipo favorito",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Meeting info: {0} begins {1}. You can join this on the desktop app.",,"Información de la reunión: {0} comienza a las {1}. Puede unirse en la aplicación de escritorio.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Tab thread for {0} created by {1}",,"Subproceso de ficha para {0} creado por {1}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Has files",,"Tiene archivos",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Image",,"Imagen",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Image: {0}",,"Imagen: {0}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Important",,"Importante",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Important messages",,"Mensajes importantes",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Not selected",,"No seleccionado",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Channel",,"Canal",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Team",,"Equipo",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Last message at {0}",,"Último mensaje a las {0}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Last read",,"Último leído",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Last reply by {0} on {1}",,"Última respuesta de {0} el {1}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Last reply by {0}",,"Última respuesta de {0}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Numbered list of {0} items",,"Lista numerada de {0} elementos",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Bulleted list of {0} items",,"Lista con viñetas de {0} elementos",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Item {0} of {1}",,"Elemento {0} de {1}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Unread",,"No leído",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Message from you",,"Mensaje enviado por usted",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Message from {0}",,"Mensaje de {0}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Message {0} from {1}",,"{0} mensaje de {1}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Liked by {0} people",,"Le gusta a {0} personas",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"{0} new",,"{0} nuevos",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"New private chat",,"Nuevo chat privado",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"New important messages",,"Nuevos mensajes importantes",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"New messages",,"Mensajes nuevos",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Not using Microsoft Teams",,"No está usando Microsoft Teams",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Open attachment {0}",,"Abrir datos adjuntos de {0}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Open tab {0}",,"Abrir ficha {0}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"{0} replies",,"{0} respuestas",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Failed to send",,"Error al enviar",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Sending",,"Enviando",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Sign out {0}",,"Cerrar sesión de {0}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Liked by one person",,"Le ha gustado a una persona",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Tab",,"Ficha",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Excel tab",,"Ficha de Excel",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Channel files",,"Archivos de canal",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Notes tab",,"Ficha de notas",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"PDF tab",,"Ficha de PDF",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Planner tab",,"Ficha de Planner",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"PowerBI tab",,"Ficha de PowerBI",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"PowerPoint tab",,"Ficha de PowerPoint",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"SharePoint tab",,"Ficha de SharePoint",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Word tab",,"Ficha de Word",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"YouTube tab",,"Ficha de YouTube",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Inline table",,"Tabla insertada",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Favorite team",,"Equipo favorito",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"The team was mentioned",,"Se ha mencionado el equipo",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Thread from {0}",,"Conversación de {0}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Thread {0} from {1}",,"Conversación {0} de {1}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Started {0}",,"Comienzo: {0}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"No preview for this message type",,"No hay vista previa para este tipo de mensajes",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"View {0} contact card.",,"Ver la tarjeta de contacto de {0}.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"You were mentioned",,"Se le ha mencionado",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"View contact card",,"Ver tarjeta de contacto",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Email {0}",,"Enviar correo electrónico a {0}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Call {0}",,"Llamar a {0}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Activity",,"Actividad",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"More",,"Más",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Go to {0} channel",,"Ir al canal {0}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"New chat",,"Nuevo chat",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"New Chat",,"Nuevo chat",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Notifications",,"Notificaciones",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Notify me for",,"Enviarme notificaciones de",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"I'm new to Office 365.",,"Soy nuevo en Office 365",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Offline",,"Sin conexión",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Phone",,"Teléfono",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Profile picture updated",,"Imagen de perfil actualizada",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"We couldn't favorite or unfavorite that channel for you",,"No se ha podido agregar ese canal a Favoritos o quitarlo de Favoritos",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"We couldn't favorite or unfavorite that team for you",,"No se ha podido agregar ese equipo a Favoritos o quitarlo de Favoritos",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"We couldn't complete the call",,"No se pudo completar la llamada",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Microsoft Teams is no longer supported on Windows Phone.",,"Microsoft Teams ya no es compatible con Windows Phone.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"App support has ended",,"Ha finalizado el soporte de la aplicación",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"[Preview unavailable]",,"[Vista previa no disponible]",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Privacy and cookies",,"Privacidad y cookies",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Recent searches",,"Búsquedas recientes",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Refresh",,"Actualizar",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"You have been put on hold",,"Se le ha puesto en espera",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Stop following channel",,"Dejar de seguir el canal",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Replies",,"Respuestas",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Conversation",,"Conversación",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"1 older reply",,"1 respuesta anterior",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Resume",,"Reanudar",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"We couldn't save or unsave that message for you.",,"No pudimos realizar las acciones de Guardar ni No guardar del mensaje.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Search for people and messages",,"Buscar personas y mensajes",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Search GIFs",,"Buscar imágenes GIF",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Search",,"Buscar",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Chat with {0}",,"Chat con {0}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Messages",,"Mensajes",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Couldn't find anything that looks like that.",,"No se ha encontrado nada que se le parezca.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"People",,"Contactos",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Delete",,"Eliminar",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Unsent message options",,"Opciones de los mensajes no enviados",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"We couldn't send your message",,"No pudimos enviar su mensaje",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Send Notifications",,"Enviar notificaciones",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Retry",,"Reintentar",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"{0} says",,"{0} dice",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Settings",,"Configuración",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Sign-in address",,"Dirección de inicio de sesión",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Sign in",,"Iniciar sesión",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Sign in using your work account.",,"Inicie sesión con su cuenta profesional.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Get help with signing in",,"Obtener ayuda para iniciar sesión",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Sign out",,"Cerrar sesión",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"No",,"No",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Are you sure you want to sign out?",,"¿Está seguro de que quiere cerrar la sesión?",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Yes",,"Sí",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Play sound on success",,"Reproducir un sonido en caso de éxito",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Sound",,"Sonido",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Add a subject",,"Agregue un asunto",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Update the Microsoft Teams app now to get the latest features and improvements.",,"Actualice la aplicación Microsoft Teams ahora para obtener las funciones y mejoras más recientes.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Update available",,"Actualización disponible",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Later",,"Más tarde",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Support for Microsoft Teams on Windows Phone will end on October 20, 2018. You'll no longer be able to use the app on this device.",,"El soporte para Microsoft Teams en Windows Phone terminará el 20 de octubre de 2018. Ya no podrá utilizar la aplicación en este dispositivo.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Got it",,"Entendido",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"App support is ending",,"Va a finalizar el soporte de la aplicación",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Read more",,"Más información",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Tab: {0}",,"Ficha: {0}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"We can't load the tabs for this channel right now.",,"En este momento no se pueden cargar las fichas de este canal.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"You're not on a team yet.",,"No está en ningún equipo todavía.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"We can't update your teams right now",,"No podemos actualizar tus equipos en este momento",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"We're working on getting them back for you ASAP.",,"Estamos trabajando para poder recuperarlos lo antes posible.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"We can't get your teams.",,"No se pueden recuperar sus equipos.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Made you an owner of an unavailable team",,"Le ha convertido en propietario de un equipo no disponible",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"team",,"equipo",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Please enable Microsoft Teams from the Office 365 admin portal.",,"Habilite Microsoft Teams desde el portal de administración de Office 365.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Your license doesn't include access to Microsoft Teams. You can upgrade to a supported Office 365 plan on the admin portal.",,"Su licencia no incluye acceso a Microsoft Teams. Puede actualizar a un plan de Office 365 compatible en el portal de administración.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Microsoft Teams isn't enabled for your organization yet. Ask your IT administrator for access.",,"Microsoft Teams no está aún habilitado para su organización. Pida a su administrador de TI que le conceda acceso.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Your license doesn't include access to Microsoft Teams. Ask your IT administrator for access.",,"Su licencia no incluye acceso a Microsoft Teams. Pida a su administrador de TI que le conceda acceso.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Third party notices",,"Avisos de terceros",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Third Party Notices",,"Avisos de terceros",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"We can't load this conversation right now.",,"En este momento no se puede cargar esta conversación.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"{0}hr",,"{0} h",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"{0}min",,"{0} min",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"{0}sec",,"{0} s",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"To:",,"Para:",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"{0} changed the group name to {1}",,"{0} ha cambiado el nombre del grupo a {1}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Unknown User",,"Usuario desconocido",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Unknown",,"Desconocido",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"There are new messages in this conversation that can't be displayed on our mobile app. Check your web or desktop app to see what's missing.",,"Hay nuevos mensajes en esta conversación que no se pueden mostrar en nuestra aplicación móvil. Compruebe su aplicación web o de escritorio para ver lo que falta.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Not supported. Please use the desktop app to use this.",,"No se admite. Utilice la aplicación de escritorio para utilizarla.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Download original email",,"Descargar el correo original",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Yesterday",,"Ayer",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Yesterday {0}",,"Ayer {0}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
