PERMISSION NOTICE

The Microsoft “Terms of Use” (available at the www.microsoft.com website) govern all glossary terms in this document (“Glossary Terms”).  The following supplemental terms and conditions also apply.  If there is any conflict between the Terms of Use and the following terms and conditions, the following terms and conditions will take
Precedence over the Terms of Use.
         
1. No part of the Glossary Terms may be reproduced, adapted, distributed, or transmitted in any form or by any means, electronic, mechanical, or otherwise, including photocopying and entry into an information storage and/or retrieval system, for any purpose without the prior express consent of Microsoft Corporation. 

2. You may use the Glossary Terms in the development of any application software and you may also use the Glossary Terms for personal or non-commercial purposes only without the prior written consent of Microsoft Corporation, and only if all copies contain this Permission Notice and the Microsoft copyright notice in the Terms of Use.         
                                                                                                                                
3. You are not permitted to make any modifications, deletions or additions to the Glossary Terms.
 
4. Except as expressly set forth above, Microsoft’s publication of the Glossary Terms does not grant any rights to use, distribute, or implement any technology or intellectual property rights. All rights not expressly granted herein are expressly reserved by Microsoft.
"Source Term",,"Translation",,"String Category",,"Platform",,"Product",,"Version"
"Please update the app now to continue using Microsoft Teams",,"Aktualisieren Sie die Anwendung jetzt, um Microsoft Teams weiter zu verwenden",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Update required",,"Update erforderlich",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Show",,"Anzeigen",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"+ {0} others liked your message in {1}",,"+ {0} andere haben Ihre Nachricht in {1} als „Gefällt mir“ markiert",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Liked your message in {0}",,"Gefiel Ihre Nachricht in {0}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"+ {0} other liked your message in {1}",,"+ {0} andere(r) hat Ihre Nachricht in {1} als „Gefällt mir“ markiert",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Mentioned you in {0}",,"Hat Sie erwähnt in {0}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Mentioned {0} in {1}",,"Hat {0} in {1} erwähnt",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"+ {0} others replied to a conversation you are part of in {1}",,"+ {0} andere haben auf eine Unterhaltung, an der Sie teilnehmen, in {1} geantwortet",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Replied to a conversation you are part of in {0}",,"hat auf eine Unterhaltung, an der Sie teilnehmen, in {0} geantwortet",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"+ {0} others replied to your conversation in {1}",,"+ {0} andere haben auf Ihre Unterhaltung in {1} geantwortet",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Replied to your conversation in {0}",,"Hat auf Ihre Unterhaltung in {0} geantwortet",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
