PERMISSION NOTICE

The Microsoft “Terms of Use” (available at the www.microsoft.com website) govern all glossary terms in this document (“Glossary Terms”).  The following supplemental terms and conditions also apply.  If there is any conflict between the Terms of Use and the following terms and conditions, the following terms and conditions will take
Precedence over the Terms of Use.
         
1. No part of the Glossary Terms may be reproduced, adapted, distributed, or transmitted in any form or by any means, electronic, mechanical, or otherwise, including photocopying and entry into an information storage and/or retrieval system, for any purpose without the prior express consent of Microsoft Corporation. 

2. You may use the Glossary Terms in the development of any application software and you may also use the Glossary Terms for personal or non-commercial purposes only without the prior written consent of Microsoft Corporation, and only if all copies contain this Permission Notice and the Microsoft copyright notice in the Terms of Use.         
                                                                                                                                
3. You are not permitted to make any modifications, deletions or additions to the Glossary Terms.
 
4. Except as expressly set forth above, Microsoft’s publication of the Glossary Terms does not grant any rights to use, distribute, or implement any technology or intellectual property rights. All rights not expressly granted herein are expressly reserved by Microsoft.
"Source Term",,"Translation",,"String Category",,"Platform",,"Product",,"Version"
"Loading...",,"Se încarcă...",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Make Skype calls",,"Efectuați apeluri Skype",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"... but we can take you to {LINK_START}Skype for Web{LINK_END}",,"... dar vă putem duce la {LINK_START}Skype for Web{LINK_END}",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Need to use Skype?",,"Doriți să utilizați Skype?",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Sorry, Skype for Web isn’t available on this device yet.",,"Ne pare rău, Skype for Web nu este disponibil încă pe acest dispozitiv.",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Skype for Web is not a replacement for your telephone and can’t be used for emergency calling.",,"Skype for Web nu înlocuiește telefonul și nu poate fi utilizat pentru apeluri de urgență.",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Oops, we couldn’t find the page you were looking for...",,"Nu am putut găsi pagina pe care o căutați...",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Privacy and cookie policy",,"Politica de confidențialitate și cea referitoare la cookie-uri",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Privacy",,"Confidențialitate",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Read more about cookies",,"Citiți mai multe despre modulele cookie",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"sign in again",,"Conectați-vă din nou",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Redirecting...",,"Redirecționare...",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Reject call",,"Respingeți apelul",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Reject call using Alt + Page Down",,"Respingeți apelul cu Alt + Page Down",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Search by email or Skype Name.",,"Căutați după e-mail sau numele Skype.",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"See our FAQ’s",,"Vedeți întrebările frecvente",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Send instant messages",,"Trimiteți mesaje instantanee",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Yay! Now check out your emoticons...",,"Verificați-vă acum emotigramele...",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Invite Facebook friends",,"Invitați prieteni de pe Facebook",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Sending one of our engineers to fix it. Give it a couple of minutes and try again.",,"Îl vom ruga pe unul dintre inginerii noștri să rezolve problema. Așteptați câteva minute și încercați din nou.",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"For security reasons your session will expire in less than an hour",,"Din motive de securitate, sesiunea va expira în mai puțin de o oră",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"For security reasons your session will expire in less than 30 minutes",,"Din motive de securitate, sesiunea va expira în mai puțin de 30 de minute",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Sign in",,"Autentificare",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"To enjoy the full Skype experience with even more people and create your own conversations, simply sign in or create a new account.",,"Pentru a beneficia de experiența Skype completă cu și mai multe persoane și a vă crea propriile conversații, conectați-vă sau creați un cont nou.",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Sorry, Skype for Web is invitation only at this time.",,"Ne pare rău, Skype for Web poate fi folosit deocamdată doar pe bază de invitație.",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Oops, something went wrong at our end",,"Ceva nu a funcționat cum trebuie în sistemul nostru",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Give it a go on the latest version of Firefox.",,"Încearcă-l pe cea mai recentă versiune de Firefox.",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Give it a go on the latest version of Safari or Chrome.",,"Încearcă-l pe cea mai recentă versiune de Safari sau Chrome.",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Give it a go on the latest version of browsers: Microsoft Edge, Internet Explorer 10+, Chrome, Firefox or Safari.",,"Încearcă-l pe cea mai recentă versiune a acestor browsere: Microsoft Edge, Internet Explorer 10+, Chrome, Firefox sau Safari.",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Give it a go on the latest version of these browsers: Microsoft Edge, Internet Explorer 10+, Chrome or Firefox.",,"Încearcă-l pe cea mai recentă versiune a acestor browsere: Microsoft Edge, Internet Explorer 10+, Chrome sau Firefox.",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Terms of use",,"Termeni de utilizare",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Terms",,"Termeni",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Tick tock, time's almost up...",,"Tic-tac, timpul aproape a expirat...",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Please try again later, or download Skype to use it anytime.",,"Încercați din nou mai târziu sau descărcați Skype pentru a-l utiliza oricând.",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Please try it on your desktop computer instead.",,"Încercați să-l folosiți pe computerul desktop.",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Support for this version of Skype for Web is coming to an end. A new preview version is available now for Microsoft Edge and Google Chrome with HD video calling, call recording and much more.",,"În curând, nu va mai fi disponibilă asistența pentru această versiune de Skype pentru web. Acum este disponibilă o nouă versiune preliminară pentru Microsoft Edge și Google Chrome, care include apelarea video HD, înregistrarea apelurilor și multe altele.",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Try it out",,"Încearc-o",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"is trying to call you",,"încearcă să vă contacteze",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"When your request is accepted, send a message.",,"Când solicitarea este acceptată, trimiteți un mesaj.",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Sorry, Skype for Web isn't available for this browser.",,"Ne pare rău, Skype pentru web nu este disponibil în acest browser.",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Visit Skype.com",,"Accesați skype.com",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"We're a bit overloaded right now...",,"Momentan avem prea multe solicitări...",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Hi {NAME}, share this link with friends so they can join the conversation.",,"Bună ziua {NAME}, partajați acest link cu prietenii, pentru a-i ajuta să se alăture conversației.",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"Welcome to Skype for Web",,"Bun venit la Skype for Web",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
"You’ll need a plugin to make Skype calls",,"Veți avea nevoie de un insert pentru a efectua apeluri Skype",,"None",,"All",,"Skype for Web & Skype for Outlook.com 2016",,""
