PERMISSION NOTICE

The Microsoft “Terms of Use” (available at the www.microsoft.com website) govern all glossary terms in this document (“Glossary Terms”).  The following supplemental terms and conditions also apply.  If there is any conflict between the Terms of Use and the following terms and conditions, the following terms and conditions will take
Precedence over the Terms of Use.
         
1. No part of the Glossary Terms may be reproduced, adapted, distributed, or transmitted in any form or by any means, electronic, mechanical, or otherwise, including photocopying and entry into an information storage and/or retrieval system, for any purpose without the prior express consent of Microsoft Corporation. 

2. You may use the Glossary Terms in the development of any application software and you may also use the Glossary Terms for personal or non-commercial purposes only without the prior written consent of Microsoft Corporation, and only if all copies contain this Permission Notice and the Microsoft copyright notice in the Terms of Use.         
                                                                                                                                
3. You are not permitted to make any modifications, deletions or additions to the Glossary Terms.
 
4. Except as expressly set forth above, Microsoft’s publication of the Glossary Terms does not grant any rights to use, distribute, or implement any technology or intellectual property rights. All rights not expressly granted herein are expressly reserved by Microsoft.
"Source Term",,"Translation",,"String Category",,"Platform",,"Product",,"Version"
"This file already exists",,"Tệp này đã tồn tại",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"{0} KB, Modified by {1} on {2}",,"{0} KB, do {1} sửa đổi vào {2}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"[The file or image preview is not available]",,"[Không có bản xem trước hình ảnh hoặc tệp]",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"File upload failed.",,"Không tải được tệp lên.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"We can't load the files for this channel right now.",,"Chúng tôi không thể tải tệp cho kênh này ngay bây giờ.",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Modified by {0} on {1}",,"Do {0} sửa đổi vào {1}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Following",,"Đang theo dõi",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"We couldn't follow or unfollow that channel for you",,"Chúng tôi không thể theo dõi hoặc bỏ theo dõi kênh đó cho bạn",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Please update the app now to continue using Microsoft Teams",,"Vui lòng cập nhật ứng dụng ngay bây giờ để tiếp tục sử dụng Microsoft Teams",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Update required",,"Cần cập nhật",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Show",,"Hiển thị",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"+ {0} others liked your message in {1}",,"+ {0} người khác đã thích tin nhắn của bạn trong {1}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Liked your message in {0}",,"Đã thích tin nhắn của bạn trong {0}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"+ {0} other liked your message in {1}",,"+ {0} người khác đã thích tin nhắn của bạn trong {1}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Mentioned you in {0}",,"Đã đề cập đến bạn trong {0}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"Mentioned {0} in {1}",,"Đã đề cập đến {0} trong {1}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
"+ {0} others replied to a conversation you are part of in {1}",,"+ {0} người khác đã trả lời một cuộc hội thoại mà bạn tham gia trong {1}",,"Text",,"All",,"Microsoft Teams for Windows Phone",,""
