PERMISSION NOTICE

The Microsoft “Terms of Use” (available at the www.microsoft.com website) govern all glossary terms in this document (“Glossary Terms”).  The following supplemental terms and conditions also apply.  If there is any conflict between the Terms of Use and the following terms and conditions, the following terms and conditions will take
Precedence over the Terms of Use.
         
1. No part of the Glossary Terms may be reproduced, adapted, distributed, or transmitted in any form or by any means, electronic, mechanical, or otherwise, including photocopying and entry into an information storage and/or retrieval system, for any purpose without the prior express consent of Microsoft Corporation. 

2. You may use the Glossary Terms in the development of any application software and you may also use the Glossary Terms for personal or non-commercial purposes only without the prior written consent of Microsoft Corporation, and only if all copies contain this Permission Notice and the Microsoft copyright notice in the Terms of Use.         
                                                                                                                                
3. You are not permitted to make any modifications, deletions or additions to the Glossary Terms.
 
4. Except as expressly set forth above, Microsoft’s publication of the Glossary Terms does not grant any rights to use, distribute, or implement any technology or intellectual property rights. All rights not expressly granted herein are expressly reserved by Microsoft.
"Source Term",,"Translation",,"String Category",,"Platform",,"Product",,"Version"
"This workflow will create translation tasks for the people specified in the list of languages and translators. When you start the workflow, the translators will receive tasks that provide a link to the specific copy of the source document that they need to translate. You can also specify a due date and provide additional task instructions.",,"Denne arbejdsproces opretter oversættelsesopgaver til de personer, der er angivet på listen over sprog og oversættere. Når du starter arbejdsprocessen, modtager oversætterne opgaver, der indeholder et link til den bestemte kopi af kildedokumenterne, de skal oversætte. Du kan også angive en bestemt forfaldsdato og yderligere opgaveanvisninger.",,"None",,"All",,"Sharepoint Designer",,""
"Verdana",,"Verdana",,"None",,"All",,"Sharepoint Designer",,""
"Check to retain copies of the items' metadata in the audit log.",,"Markér dette afkrydsningsfelt for at bevare kopier af elementernes metadata i overvågningsloggen.",,"None",,"All",,"Sharepoint Designer",,""
"Delete these items.",,"Slet disse elementer.",,"None",,"All",,"Sharepoint Designer",,""
"Do not delete these items.",,"Slet ikke disse elementer.",,"None",,"All",,"Sharepoint Designer",,""
"Type comments to include with your completed tasks.",,"Skriv kommentarer, der skal inkluderes i dine fuldførte opgaver.",,"None",,"All",,"Sharepoint Designer",,""
"Comments:",,"Kommentarer:",,"None",,"All",,"Sharepoint Designer",,""
"Disposition Approval Requested",,"Anmodning om godkendelse af bortskaffelse",,"None",,"All",,"Sharepoint Designer",,""
"Disposition:",,"Bortskaffelse:",,"None",,"All",,"Sharepoint Designer",,""
"Retain copies of the items' metadata in the audit log.",,"Bevar kopier af elementernes metadata i overvågningsloggen.",,"None",,"All",,"Sharepoint Designer",,""
"urn:schemas-microsoft-com:office:infopath:workflow:Expiration-Complete:1033",,"urn:schemas-microsoft-com:office:infopath:workflow:Expiration-Complete:1030",,"None",,"All",,"Sharepoint Designer",,""
"Check to retain a copy of the item's metadata in the audit log.",,"Markér dette for at bevare en kopi af elementets metadata i overvågningslogfilen.",,"None",,"All",,"Sharepoint Designer",,""
"Delete this item.",,"Slet dette element.",,"None",,"All",,"Sharepoint Designer",,""
"Do not delete this item.",,"Slet ikke dette element.",,"None",,"All",,"Sharepoint Designer",,""
"Type comments to include with your completed task.",,"Skriv kommentarer, der skal inkluderes med den fuldførte opgave.",,"None",,"All",,"Sharepoint Designer",,""
"Retain a copy of the item's metadata in the audit log.",,"Bevar en kopi af elementets metadata i revisionsloggen.",,"None",,"All",,"Sharepoint Designer",,""
"Calibri",,"Calibri",,"None",,"All",,"Sharepoint Designer",,""
"9pt",,"9pt",,"None",,"All",,"Sharepoint Designer",,""
"10pt",,"10pt",,"None",,"All",,"Sharepoint Designer",,""
"22pt",,"22pt",,"None",,"All",,"Sharepoint Designer",,""
"15pt",,"15pt",,"None",,"All",,"Sharepoint Designer",,""
"12pt",,"12pt",,"None",,"All",,"Sharepoint Designer",,""
"651px",,"651px",,"None",,"All",,"Sharepoint Designer",,""
"Y",,"J",,"None",,"All",,"Sharepoint Designer",,""
"No",,"Nej",,"None",,"All",,"Sharepoint Designer",,""
"Yes",,"Ja",,"None",,"All",,"Sharepoint Designer",,""
"Cancel this task process",,"Annuller denne opgaveproces",,"None",,"All",,"Sharepoint Designer",,""
"Are you sure you want to cancel this task process? All tasks will be automatically canceled and the workflow will proceed to the next step.",,"Er du sikker på, at du vil annullere denne opgaveproces? Alle opgaver bliver annulleret automatisk, og arbejdsprocessen vil fortsætte til næste trin.",,"None",,"All",,"Sharepoint Designer",,""
"Cancel task process",,"Annuller opgaveproces",,"None",,"All",,"Sharepoint Designer",,""
"urn:schemas-microsoft-com:office:infopath:workflow:OOB-WrapItUp:1033",,"urn:schemas-microsoft-com:office:infopath:workflow:OOB-WrapItUp:1030",,"None",,"All",,"Sharepoint Designer",,""
"Are you sure you want to cancel this workflow?",,"Vil du annullere denne arbejdsproces?",,"None",,"All",,"Sharepoint Designer",,""
"Cancel this workflow",,"Annuller denne arbejdsproces",,"None",,"All",,"Sharepoint Designer",,""
"All at once (parallel)",,"Alle samtidig (parallel)",,"None",,"All",,"Sharepoint Designer",,""
"One at a time (serial)",,"Én ad gangen (seriel)",,"None",,"All",,"Sharepoint Designer",,""
"Month(s)",,"Måned(er)",,"None",,"All",,"Sharepoint Designer",,""
"Insert Approvers",,"Indsæt godkendere",,"None",,"All",,"Sharepoint Designer",,""
"Insert Approvers after",,"Indsæt godkendere efter",,"None",,"All",,"Sharepoint Designer",,""
"Insert Approvers before",,"Indsæt godkendere før",,"None",,"All",,"Sharepoint Designer",,""
"Remove Approvers",,"Fjern godkendere",,"None",,"All",,"Sharepoint Designer",,""
"Approvers",,"Godkendere",,"None",,"All",,"Sharepoint Designer",,""
"Template",,"Skabelon",,"None",,"All",,"Sharepoint Designer",,""
"Rule 2",,"Regel 2",,"None",,"All",,"Sharepoint Designer",,""
"Rule 3",,"Regel 3",,"None",,"All",,"Sharepoint Designer",,""
"Rule 4",,"Regel 4",,"None",,"All",,"Sharepoint Designer",,""
"Associate",,"Tilknyt",,"None",,"All",,"Sharepoint Designer",,""
"urn:schemas-microsoft-com:office:infopath:workflowInitAssoc:-AutoGen-2009-07-30T07:17:54:395Z:1033",,"urn:schemas-microsoft-com:office:infopath:workflowInitAssoc:-AutoGen-2009-07-30T07:17:54:395Z:1030",,"None",,"All",,"Sharepoint Designer",,""
"Values for this control must be greater than the current date and time.",,"Værdierne til dette kontrolelement skal være større end dags dato og nuværende tidspunkt.",,"None",,"All",,"Sharepoint Designer",,""
"The form cannot be submitted because of an error.",,"Formularen kan ikke sendes pga. en fejl.",,"None",,"All",,"Sharepoint Designer",,""
"150px",,"150px",,"None",,"All",,"Sharepoint Designer",,""
"162px",,"162px",,"None",,"All",,"Sharepoint Designer",,""
"305px",,"305px",,"None",,"All",,"Sharepoint Designer",,""
"488px",,"488px",,"None",,"All",,"Sharepoint Designer",,""
"Verdana,10,0,400,0,0,0",,"Verdana,10,0,400,0,0,0",,"None",,"All",,"Sharepoint Designer",,""
"<strong>Order</strong>",,"<strong>Rækkefølge</strong>",,"None",,"All",,"Sharepoint Designer",,""
"<strong>Assign To</strong>",,"<strong>Tildel</strong>",,"None",,"All",,"Sharepoint Designer",,""
"Add a new stage",,"Tilføj en ny fase",,"None",,"All",,"Sharepoint Designer",,""
"Enter the names of the people to whom the workflow will assign tasks, and choose the order in which those tasks are assigned. Separate them with semicolons. You can also add stages to assign tasks to more people in different orders.",,"Angiv navnene på de personer, som arbejdsprocessen kan tildele opgaver til, og vælg den rækkefølge, som opgaverne skal tildeles i. Adskil dem med semikolon. Du kan også tilføje faser for at tildele opgaver til flere personer i forskellig rækkefølge.",,"None",,"All",,"Sharepoint Designer",,""
"Notify these people when the workflow starts and ends without assigning tasks to them.",,"Giv besked til disse personer, når arbejdsprocessen starter og slutter, uden at tildele opgaver til dem.",,"None",,"All",,"Sharepoint Designer",,""
"The date by which all tasks are due.",,"Den dato, hvor alle opgaver forfalder.",,"None",,"All",,"Sharepoint Designer",,""
"Define the units of time used by the Duration Per Task.",,"Definer de tidsenheder, der bruges af Varighed pr. opgave.",,"None",,"All",,"Sharepoint Designer",,""
"This message will be sent to the people assigned tasks.",,"Denne meddelelse sendes til de personer, der er tildelt opgaver.",,"None",,"All",,"Sharepoint Designer",,""
"The amount of time until a task is due. Choose the units by using the Duration Units.",,"Den tid, der er, inden en opgave skal være færdig. Vælg enhederne i Enheder for varighed.",,"None",,"All",,"Sharepoint Designer",,""
"CC",,"Cc",,"None",,"All",,"Sharepoint Designer",,""
"Due Date for All Tasks",,"Forfaldsdato for alle opgaver",,"None",,"All",,"Sharepoint Designer",,""
"Duration Units",,"Enheder for varighed",,"None",,"All",,"Sharepoint Designer",,""
"Duration Per Task",,"Varighed pr. opgave",,"None",,"All",,"Sharepoint Designer",,""
"Expand Groups",,"Udvid grupper",,"None",,"All",,"Sharepoint Designer",,""
"Request",,"Anmodning",,"None",,"All",,"Sharepoint Designer",,""
"For each group entered, assign a task to every individual member and to each group that it contains.",,"For hver gruppe der angives, skal du tildele en opgave til hvert enkelt medlem og til hver enkelt gruppe, den indeholder.",,"None",,"All",,"Sharepoint Designer",,""
"End on Document Change",,"Afslut ved ændring af dokument",,"None",,"All",,"Sharepoint Designer",,""
"End on First Rejection",,"Afslut ved første afvisning",,"None",,"All",,"Sharepoint Designer",,""
"Enable Content Approval",,"Aktivér godkendelse af indhold",,"None",,"All",,"Sharepoint Designer",,""
"Automatically reject the document if it is changed before the workflow is completed.",,"Afvis dokumentet automatisk, hvis det ændres, inden arbejdsprocessen er fuldført.",,"None",,"All",,"Sharepoint Designer",,""
"Automatically reject the document if it is rejected by any participant.",,"Afvis dokumentet automatisk, hvis det afvises af en af deltagerne.",,"None",,"All",,"Sharepoint Designer",,""
"Update the approval status after the workflow is completed (use this workflow to control content approval).",,"Opdater godkendelsesstatussen, når arbejdsprocessen er fuldført (brug denne arbejdsproces til at styre godkendelse af indhold).",,"None",,"All",,"Sharepoint Designer",,""
"(1) High",,"(1) Høj",,"None",,"All",,"Sharepoint Designer",,""
"(3) Low",,"(3) Lav",,"None",,"All",,"Sharepoint Designer",,""
"(2) Normal",,"(2) Normal",,"None",,"All",,"Sharepoint Designer",,""
"Approved",,"Godkendt",,"None",,"All",,"Sharepoint Designer",,""
"Rejected",,"Afvist",,"None",,"All",,"Sharepoint Designer",,""
"Rule 10",,"Regel 10",,"None",,"All",,"Sharepoint Designer",,""
"Rule 11",,"Regel 11",,"None",,"All",,"Sharepoint Designer",,""
"Rule 5",,"Regel 5",,"None",,"All",,"Sharepoint Designer",,""
"Rule 6",,"Regel 6",,"None",,"All",,"Sharepoint Designer",,""
"Rule 7",,"Regel 7",,"None",,"All",,"Sharepoint Designer",,""
"Rule 8",,"Regel 8",,"None",,"All",,"Sharepoint Designer",,""
"Rule 9",,"Regel 9",,"None",,"All",,"Sharepoint Designer",,""
"ChangeRequest",,"Skift anmodning",,"None",,"All",,"Sharepoint Designer",,""
"ChangeView",,"Skift visning",,"None",,"All",,"Sharepoint Designer",,""
"ReassignTask",,"Gentildel opgave",,"None",,"All",,"Sharepoint Designer",,""
"urn:schemas-microsoft-com:office:infopath:workflowInitAssoc:-AutoGen-2009-07-30T07:17:57:12Z:1033",,"urn:schemas-microsoft-com:office:infopath:workflowInitAssoc:-AutoGen-2009-07-30T07:17:57:12Z:1030",,"None",,"All",,"Sharepoint Designer",,""
"This message will be included in your response.",,"Meddelelsen medtages i dit svar.",,"None",,"All",,"Sharepoint Designer",,""
"These are the comments of the requestor and all previous participants.",,"Dette er kommentarerne fra anmoderen og alle tidligere deltagere.",,"None",,"All",,"Sharepoint Designer",,""
"Comments",,"Kommentarer",,"None",,"All",,"Sharepoint Designer",,""
"Consolidated Comments",,"Konsoliderede kommentarer",,"None",,"All",,"Sharepoint Designer",,""
"Requested By",,"Anmodet af",,"None",,"All",,"Sharepoint Designer",,""
"Status",,"Status",,"None",,"All",,"Sharepoint Designer",,""
"Enter the name of the person to reassign this task to. If this field is left blank, the task will be reassigned to the person who started the workflow.",,"Angiv navnet på den person, som opgaven skal tildeles igen. Hvis dette felt ikke udfyldes, bliver opgaven tildelt den person, der startede arbejdsprocessen.",,"None",,"All",,"Sharepoint Designer",,""
"Define the units of time used by the New Duration.",,"Definer de tidsenheder, der skal bruges af Ny varighed.",,"None",,"All",,"Sharepoint Designer",,""
"The amount of time until the task is due. To keep the existing due date, leave this field blank. To remove the due date, type the number '0'. Choose the units by using the New Duration Units.",,"Den tid, der er, indtil en opgave forfalder. Hvis du vil bevare den eksisterende forfaldsdato, skal du lade feltet være tomt. Hvis du vil fjerne forfaldsdatoen, skal du skrive tallet 0. Vælg enhederne ved at bruge Enheder for Ny varighed.",,"None",,"All",,"Sharepoint Designer",,""
"This message will be included with your request.",,"Denne meddelelse medtages i din anmodning.",,"None",,"All",,"Sharepoint Designer",,""
"Reassign Task To",,"Omfordel opgaven til",,"None",,"All",,"Sharepoint Designer",,""
"New Duration Units",,"Enheder for Ny varighed",,"None",,"All",,"Sharepoint Designer",,""
"New Duration",,"Ny varighed",,"None",,"All",,"Sharepoint Designer",,""
"New Request",,"Ny anmodning",,"None",,"All",,"Sharepoint Designer",,""
"Enter the name of the person to request a change from. If this field is left blank, the change request will be sent to the person who started the workflow.",,"Angiv navnet på den person, der skal sendes en anmodning til, hvis der skal foretages en ændring. Hvis dette felt ikke udfyldes, bliver ændringsanmodningen sendt til den person, der startede arbejdsprocessen.",,"None",,"All",,"Sharepoint Designer",,""
"Request Change From",,"Anmod om ændring fra",,"None",,"All",,"Sharepoint Designer",,""
"These are the comments from the person requesting the change.",,"Dette er kommentarerne fra den person, der anmoder om ændringen.",,"None",,"All",,"Sharepoint Designer",,""
"Insert Reviewers",,"Indsæt korrekturlæsere",,"None",,"All",,"Sharepoint Designer",,""
"Insert Reviewers after",,"Indsæt korrekturlæsere efter",,"None",,"All",,"Sharepoint Designer",,""
"Insert Reviewers before",,"Indsæt korrekturlæsere før",,"None",,"All",,"Sharepoint Designer",,""
"Remove Reviewers",,"Fjern korrekturlæsere",,"None",,"All",,"Sharepoint Designer",,""
"Reviewers",,"Korrekturlæsere",,"None",,"All",,"Sharepoint Designer",,""
"urn:schemas-microsoft-com:office:infopath:workflowInitAssoc:-AutoGen-2009-07-31T09:47:33:407Z:1033",,"urn:schemas-microsoft-com:office:infopath:workflowInitAssoc:-AutoGen-2009-07-31T09:47:33:407Z:1030",,"None",,"All",,"Sharepoint Designer",,""
"Automatically cancel the workflow if the document is changed before the workflow is completed.",,"Annuller automatisk arbejdsprocessen, hvis dokumentet ændres, inden arbejdsprocessen er fuldført.",,"None",,"All",,"Sharepoint Designer",,""
"urn:schemas-microsoft-com:office:infopath:workflowInitAssoc:-AutoGen-2009-07-31T09:48:04:39Z:1033",,"urn:schemas-microsoft-com:office:infopath:workflowInitAssoc:-AutoGen-2009-07-31T09:48:04:39Z:1030",,"None",,"All",,"Sharepoint Designer",,""
"urn:schemas-microsoft-com:office:infopath:workflowInitAssoc:-AutoGen-2009-07-31T09:57:22:891Z:1033",,"urn:schemas-microsoft-com:office:infopath:workflowInitAssoc:-AutoGen-2009-07-31T09:57:22:891Z:1030",,"None",,"All",,"Sharepoint Designer",,""
"urn:schemas-microsoft-com:office:infopath:workflowInitAssoc:-AutoGen-2009-07-30T07:17:59:12Z:1033",,"urn:schemas-microsoft-com:office:infopath:workflowInitAssoc:-AutoGen-2009-07-30T07:17:59:12Z:1030",,"None",,"All",,"Sharepoint Designer",,""
"ClearText",,"ClearText",,"None",,"All",,"Sharepoint Designer",,""
"Options",,"Indstillinger",,"None",,"All",,"Sharepoint Designer",,""
"urn:schemas-microsoft-com:office:infopath:workflow:ReviewRouting-Assoc:1033",,"urn:schemas-microsoft-com:office:infopath:workflow:ReviewRouting-Assoc:1030",,"None",,"All",,"Sharepoint Designer",,""
"If specified, requires at least 1 task",,"Hvis angivet, kræves mindst én opgave",,"None",,"All",,"Sharepoint Designer",,""
"Allow changes to the participant list when this workflow is started",,"Tillad ændringer af deltagerlisten, når denne arbejdsproces er startet",,"None",,"All",,"Sharepoint Designer",,""
"Allow workflow participants to reassign the task to another person",,"Giv deltagere i arbejdsprocessen tilladelse til at omfordele opgaven til en anden person",,"None",,"All",,"Sharepoint Designer",,""
"Allow workflow participants to request a change before completing the task",,"Giv deltagere i arbejdsprocessen tilladelse til at anmode om en ændring, før de fuldfører opgaven",,"None",,"All",,"Sharepoint Designer",,""
"Assign tasks to all participants simultaneously (parallel)",,"Tildel alle deltagere opgaver samtidig (parallel)",,"None",,"All",,"Sharepoint Designer",,""
"Assign tasks to one participant at a time (serial)",,"Tildel én deltager opgaver ad gangen (seriel)",,"None",,"All",,"Sharepoint Designer",,""
"Complete workflow when the following number of tasks are finished",,"Fuldfør arbejdsprocessen, når følgende antal opgaver er afsluttet",,"None",,"All",,"Sharepoint Designer",,""
"Complete workflow when the document is rejected",,"Fuldfør arbejdsprocessen, når dokumentet afvises",,"None",,"All",,"Sharepoint Designer",,""
"Complete workflow when the document is changed",,"Fuldfør arbejdsprocessen, når dokumentet er ændret",,"None",,"All",,"Sharepoint Designer",,""
"When the workflow is completed update the approval status",,"Opdater godkendelsesstatus, når arbejdsprocessen er fuldført",,"None",,"All",,"Sharepoint Designer",,""
"Enter participants to include in your workflow.  Each person will be assigned a task to review your document.",,"Indtast deltagere til arbejdsprocessen. Hver enkelt person tildeles en opgave i forbindelse med gennemsyn af dokumentet.",,"None",,"All",,"Sharepoint Designer",,""
"Measure duration for each task in:",,"Mål varighed for hver opgave i:",,"None",,"All",,"Sharepoint Designer",,""
"Duration given to each task",,"Varighed, der gives til hver opgave",,"None",,"All",,"Sharepoint Designer",,""
"Message to include with your request",,"Meddelelse, der skal medtages i anmodningen",,"None",,"All",,"Sharepoint Designer",,""
"Required number of finished tasks required to complete the workflow",,"Antal afsluttede opgaver, der kræves for at fuldføre arbejdsprocessen",,"None",,"All",,"Sharepoint Designer",,""
"<strong>Complete the Workflow</strong>",,"<strong>Fuldfør arbejdsprocessen</strong>",,"None",,"All",,"Sharepoint Designer",,""
"<strong>Default Workflow Start Values</strong>",,"<strong>Standardstartværdier for arbejdsproces</strong>",,"None",,"All",,"Sharepoint Designer",,""
"<strong>Post-completion Workflow Activities</strong>",,"<strong>Arbejdsprocesaktiviteter efter fuldførelse</strong>",,"None",,"All",,"Sharepoint Designer",,""
"<strong>Workflow Tasks </strong>",,"<strong>Arbejdsprocesopgaver </strong>",,"None",,"All",,"Sharepoint Designer",,""
"After the workflow is completed:",,"Efter arbejdsprocessen er fuldført:",,"None",,"All",,"Sharepoint Designer",,""
"All participants simultaneously (parallel)",,"Alle deltagere samtidig (parallel)",,"None",,"All",,"Sharepoint Designer",,""
"Allow workflow participants to:",,"Giv deltagere i arbejdsprocessen tilladelse til følgende:",,"None",,"All",,"Sharepoint Designer",,""
"Assign tasks to:",,"Giv opgaver til:",,"None",,"All",,"Sharepoint Designer",,""
"Cancel this workflow when the:",,"Annuller denne arbejdsproces, når:",,"None",,"All",,"Sharepoint Designer",,""
"Complete this workflow when:",,"Fuldfør denne arbejdsproces, når:",,"None",,"All",,"Sharepoint Designer",,""
"Document is changed",,"Dokumentet er ændret",,"None",,"All",,"Sharepoint Designer",,""
"Document is rejected",,"Dokumentet er afvist",,"None",,"All",,"Sharepoint Designer",,""
"Following number of tasks are finished:",,"Følgende antal opgaver er afsluttet:",,"None",,"All",,"Sharepoint Designer",,""
"Give each person the following amount of time to finish their task (serial):",,"Giv hver person følgende mængde tid til at udføre deres opgave (seriel):",,"None",,"All",,"Sharepoint Designer",,""
"If a due date is specified and e-mail is enabled on the server,&#160;participants will receive a reminder on that date if their task is not finished.",,"Hvis der er angivet en forfaldsdato, og mail er aktiveret på serveren, &#160;modtager deltagerne en påmindelse på den pågældende dato, hvis deres opgave ikke er udført.",,"None",,"All",,"Sharepoint Designer",,""
"One participant at a time (serial)",,"Én deltager ad gangen (seriel)",,"None",,"All",,"Sharepoint Designer",,""
"Reassign the task to another person",,"Tildel en anden person opgaven",,"None",,"All",,"Sharepoint Designer",,""
"Request a change before completing the task",,"Anmod om en ændring, før opgaven fuldføres",,"None",,"All",,"Sharepoint Designer",,""
"Specify how tasks are routed to participants and whether to allow tasks to be delegated or if participants can request changes be made to the document prior to finishing their tasks.",,"Angiv, hvordan opgaver distribueres til deltagerne, og om opgaver må uddelegeres, eller deltagerne kan anmode om ændringer af dokumentet, før de fuldfører deres opgaver.",,"None",,"All",,"Sharepoint Designer",,""
"Specify the actions you want to occur after the workflow has been successfully completed.",,"Angiv de handlinger, der skal udføres, efter arbejdsprocessen er fuldført.",,"None",,"All",,"Sharepoint Designer",,""
"Specify the default values that this workflow will use when it is started. You can opt to allow the person who starts the workflow to change or add participants.",,"Angiv de standardværdier, som denne arbejdsproces skal benytte, når den startes. Du kan vælge at give den person, der starter arbejdsprocessen, tilladelse til at ændre eller tilføje deltagere.",,"None",,"All",,"Sharepoint Designer",,""
"Specify when you want the workflow to be completed. If you do not select any options, the workflow will be completed when all tasks are finished.",,"Angiv, hvornår arbejdsprocessen skal være fuldført. Hvis du ingen indstillinger vælger, fuldføres arbejdsprocessen, når alle opgaver er færdige.",,"None",,"All",,"Sharepoint Designer",,""
"Tasks are due by (parallel):",,"Opgaver forfalder den (parallel):",,"None",,"All",,"Sharepoint Designer",,""
"To notify other people when this workflow starts without assigning tasks, type names on the\n\t\t\t\t\t\t\t\t\t\t\t\t\t<strong>CC </strong>line.",,"Hvis du vil give andre brugere besked om, at arbejdsprocessen starter, uden at tildele opgaver, skal du indtaste navnene på linjen\n\t\t\t\t\t\t\t\t\t\t\t\t\t<strong>Cc</strong>.",,"None",,"All",,"Sharepoint Designer",,""
"Type the names of people you want to participate when this workflow is started.&#160; Add names in the order in which you want the tasks assigned (for serial workflows).",,"Skriv navnene på de personer, der skal deltage, når arbejdsprocessen startes.&#160; Tilføj navne i den rækkefølge, hvori du vil tildele opgaverne (til serielle arbejdsprocesser).",,"None",,"All",,"Sharepoint Designer",,""
"Update the approval status (use this workflow to control content approval)",,"Opdater godkendelsesstatus (brug denne arbejdsproces til at kontrollere godkendelse af indhold)",,"None",,"All",,"Sharepoint Designer",,""
"urn:schemas-microsoft-com:office:infopath:workflow:ReviewRouting-Modify:1033",,"urn:schemas-microsoft-com:office:infopath:workflow:ReviewRouting-Modify:1030",,"None",,"All",,"Sharepoint Designer",,""
"Update",,"Opdater",,"None",,"All",,"Sharepoint Designer",,""
"Add a reviewer to your running workflow.",,"Føj en korrekturlæser til den igangværende arbejdsproces.",,"None",,"All",,"Sharepoint Designer",,""
"Unit of time that each person should have to finish their task.",,"Den tidsenhed, hver person skal have til at fuldføre sin opgave.",,"None",,"All",,"Sharepoint Designer",,""
"Amount of time each person should have to finish their task.",,"Den tid, hver person skal have til at fuldføre sin opgave.",,"None",,"All",,"Sharepoint Designer",,""
"Type a message to include with your request.",,"Skriv en meddelelse, der skal medtages i anmodningen.",,"None",,"All",,"Sharepoint Designer",,""
"To...",,"Til...",,"None",,"All",,"Sharepoint Designer",,""
"Click here to insert",,"Klik her for at indsætte",,"None",,"All",,"Sharepoint Designer",,""
"<strong>Add or update participants</strong>",,"<strong>Tilføj eller opdater deltagere</strong>",,"None",,"All",,"Sharepoint Designer",,""
"<strong>To </strong>",,"<strong>Til</strong>",,"None",,"All",,"Sharepoint Designer",,""
"Assign a single task to each group entered. (Don't expand groups.)",,"Tildel en enkelt opgave til hver angivet gruppe (udvid ikke grupper).",,"None",,"All",,"Sharepoint Designer",,""
"Give each person the following amount of time to finish their task",,"Giv hver person følgende mængde tid til at udføre deres opgave",,"None",,"All",,"Sharepoint Designer",,""
"If a due date is specified and email is enabled on the server, approvers will receive a reminder on that date if their task is not finished.",,"Hvis der er angivet en udløbsdato, og mail er aktiveret på serveren, modtager godkendere en påmindelse på den pågældende dato, hvis deres opgave ikke er udført.",,"None",,"All",,"Sharepoint Designer",,""
"line.&#160;",,"-linjen.&#160;",,"None",,"All",,"Sharepoint Designer",,""
"Tasks are due by:",,"Opgaver forfalder den:",,"None",,"All",,"Sharepoint Designer",,""
"To add participants to this workflow, type the names of the people who need to be added to this process on the",,"Du føjer deltagere til denne arbejdsproces ved at skrive navnene på de personer, der skal føjes til processe, på",,"None",,"All",,"Sharepoint Designer",,""
"487px",,"487px",,"None",,"All",,"Sharepoint Designer",,""
"O",,"O",,"None",,"All",,"Sharepoint Designer",,""
"Message to include with your request.",,"Meddelelse, der skal medtages i anmodningen.",,"None",,"All",,"Sharepoint Designer",,""
"Update active tasks",,"Opdater aktive opgaver",,"None",,"All",,"Sharepoint Designer",,""
"The amount of time until the task is due. To keep the existing due date, leave this field blank. To remove the due date, type the number '0'. Choose the units by using the Duration Units.",,"Den tid, der er, indtil en opgave forfalder. Hvis du vil bevare den eksisterende forfaldsdato, skal du lade feltet være tomt. Hvis du vil fjerne forfaldsdatoen, skal du skrive tallet 0. Vælg enhederne ved at bruge Enheder for varighed.",,"None",,"All",,"Sharepoint Designer",,""
"Use this page to update active tasks. The new task due dates will be calculated by adding the specified duration to the current date/time. Note that completed tasks and future tasks will be unaffected by these changes. Any fields left blank will preserve the existing value set for that task.",,"Brug denne side til at opdatere aktive opgaver. De nye forfaldsdatoer for opgaver beregnes ved at føje den angivne varighed til dags dato og det nuværende tidspunkt. Bemærk, at fuldførte opgaver og fremtidige opgaver ikke bliver påvirket af disse ændringer. Eventuelle tomme felter bevarer den eksisterende værdi, der er angivet for den pågældende opgave.",,"None",,"All",,"Sharepoint Designer",,""
"UpdateDuration",,"Opdater varighed",,"None",,"All",,"Sharepoint Designer",,""
"urn:schemas-microsoft-com:office:infopath:workflow:ReviewRouting-UpdateTasks:1033",,"urn:schemas-microsoft-com:office:infopath:workflow:ReviewRouting-UpdateTasks:1030",,"None",,"All",,"Sharepoint Designer",,""
"Duration Per Task must be between 0 and 999.",,"Varighed pr. opgave skal være mellem 0 og 999.",,"None",,"All",,"Sharepoint Designer",,""
"Set the date you would like all tasks completed by.",,"Angiv datoen, hvorpå alle opgaver skal være fuldført.",,"None",,"All",,"Sharepoint Designer",,""
"Task instructions to be included in the tasks assigned to each participant.",,"Opgaveanvisninger, der skal inkluderes i de opgaver, som tildeles hver enkelt deltager.",,"None",,"All",,"Sharepoint Designer",,""
"<strong>Update active tasks</strong>",,"<strong>Opdater aktive opgaver</strong>",,"None",,"All",,"Sharepoint Designer",,""
"Update the date tasks are due by:",,"Opdatering af datoopgaver forfalder:",,"None",,"All",,"Sharepoint Designer",,""
"Update the message included with your request:",,"Opdater meddelelsen i din anmodning:",,"None",,"All",,"Sharepoint Designer",,""
"Use this page to update active tasks. Completed tasks will be unaffected. Participants will be notified automatically when their task is updated.",,"Brug denne side til at opdatere aktive opgaver. Fuldførte opgaver berøres ikke. Deltagere får automatisk en meddelelse, når deres opgave opdateres.",,"None",,"All",,"Sharepoint Designer",,""
"View 1",,"Visning 1",,"None",,"All",,"Sharepoint Designer",,""
"urn:schemas-microsoft-com:office:infopath:workflow:ReviewRoutingSPD-Modify:1033",,"urn:schemas-microsoft-com:office:infopath:workflow:ReviewRoutingSPD-Modify:1030",,"None",,"All",,"Sharepoint Designer",,""
"Due Date for All Tasks may not be in the past.",,"Forfaldsdatoen for alle opgaver må ikke være i fortiden.",,"None",,"All",,"Sharepoint Designer",,""
"Duration Per Task must be between 1 and 999.",,"Varighed pr. opgave skal være mellem 1 og 999.",,"None",,"All",,"Sharepoint Designer",,""
"165px",,"165px",,"None",,"All",,"Sharepoint Designer",,""
"300px",,"300px",,"None",,"All",,"Sharepoint Designer",,""
"G",,"G",,"None",,"All",,"Sharepoint Designer",,""
"U",,"O",,"None",,"All",,"Sharepoint Designer",,""
"Any task not completed by this date is overdue.",,"Enhver opgave, der ikke er fuldført inden denne dato, er overskredet.",,"None",,"All",,"Sharepoint Designer",,""
